pair,datetime,open,high,low,close
EURCHF,2026-06-29 20:00:00+00:00,0.92244,0.92266,0.92238,0.92257
EURCHF,2026-06-29 21:00:00+00:00,0.9227,0.9227,0.92246,0.92256
EURCHF,2026-06-29 22:00:00+00:00,0.9225,0.92266,0.92228,0.9225
EURCHF,2026-06-29 23:00:00+00:00,0.92249,0.92249,0.92236,0.92246
EURCHF,2026-06-30 00:00:00+00:00,0.92247,0.92256,0.92209,0.92232
EURCHF,2026-06-30 01:00:00+00:00,0.92232,0.92251,0.92228,0.92237
EURCHF,2026-06-30 02:00:00+00:00,0.92238,0.92246,0.92225,0.92232
EURCHF,2026-06-30 03:00:00+00:00,0.92233,0.92236,0.92212,0.9223
EURCHF,2026-06-30 04:00:00+00:00,0.9223,0.92253,0.92213,0.92219
EURCHF,2026-06-30 05:00:00+00:00,0.92218,0.92242,0.92202,0.92218
EURCHF,2026-06-30 06:00:00+00:00,0.92221,0.92256,0.92202,0.9221
EURCHF,2026-06-30 07:00:00+00:00,0.9221,0.92266,0.9219,0.92256
EURCHF,2026-06-30 08:00:00+00:00,0.92256,0.92258,0.92185,0.92224
EURCHF,2026-06-30 09:00:00+00:00,0.92224,0.92279,0.92214,0.92266
EURCHF,2026-06-30 10:00:00+00:00,0.92264,0.9228,0.9221,0.92214
EURCHF,2026-06-30 11:00:00+00:00,0.92214,0.92239,0.92178,0.9223
EURCHF,2026-06-30 12:00:00+00:00,0.9223,0.92246,0.92194,0.92221
EURCHF,2026-06-30 13:00:00+00:00,0.9222,0.92244,0.92186,0.92196
EURCHF,2026-06-30 14:00:00+00:00,0.92196,0.92302,0.9216,0.9223
EURCHF,2026-06-30 15:00:00+00:00,0.92233,0.92309,0.9222,0.92278
EURCHF,2026-06-30 16:00:00+00:00,0.92278,0.92316,0.92274,0.92304
EURCHF,2026-06-30 17:00:00+00:00,0.92304,0.92318,0.92282,0.923
EURCHF,2026-06-30 18:00:00+00:00,0.923,0.9231,0.92282,0.92304
EURCHF,2026-06-30 19:00:00+00:00,0.92304,0.92334,0.92292,0.92322
EURCHF,2026-06-30 20:00:00+00:00,0.92322,0.92334,0.92304,0.92334
EURCHF,2026-06-30 21:00:00+00:00,0.92302,0.92322,0.92295,0.92313
EURCHF,2026-06-30 22:00:00+00:00,0.92307,0.92332,0.92304,0.92317
EURCHF,2026-06-30 23:00:00+00:00,0.92318,0.92318,0.9229,0.92304
EURCHF,2026-07-01 00:00:00+00:00,0.92304,0.92311,0.9229,0.92296
EURCHF,2026-07-01 01:00:00+00:00,0.92296,0.92312,0.92286,0.92287
EURCHF,2026-07-01 02:00:00+00:00,0.92287,0.92306,0.92284,0.92303
EURCHF,2026-07-01 03:00:00+00:00,0.92302,0.92318,0.92295,0.92308
EURCHF,2026-07-01 04:00:00+00:00,0.92308,0.92318,0.92298,0.92308
EURCHF,2026-07-01 05:00:00+00:00,0.92308,0.92311,0.92284,0.92298
EURCHF,2026-07-01 06:00:00+00:00,0.923,0.92309,0.92282,0.92305
EURCHF,2026-07-01 07:00:00+00:00,0.92306,0.92331,0.92266,0.92312
EURCHF,2026-07-01 08:00:00+00:00,0.92312,0.92353,0.92281,0.92286
EURCHF,2026-07-01 09:00:00+00:00,0.92287,0.92297,0.92252,0.92294
EURCHF,2026-07-01 10:00:00+00:00,0.9229,0.92304,0.92277,0.9229
EURCHF,2026-07-01 11:00:00+00:00,0.9229,0.9235,0.92276,0.92324
EURCHF,2026-07-01 12:00:00+00:00,0.92324,0.92343,0.92278,0.9228
EURCHF,2026-07-01 13:00:00+00:00,0.92282,0.92298,0.9222,0.92228
EURCHF,2026-07-01 14:00:00+00:00,0.92234,0.92246,0.92081,0.9211
EURCHF,2026-07-01 15:00:00+00:00,0.92112,0.92112,0.92044,0.92046
EURCHF,2026-07-01 16:00:00+00:00,0.92046,0.92056,0.92018,0.92056
EURCHF,2026-07-01 17:00:00+00:00,0.92056,0.92074,0.92039,0.9205
EURCHF,2026-07-01 18:00:00+00:00,0.92051,0.92088,0.92046,0.92082
EURCHF,2026-07-01 19:00:00+00:00,0.92082,0.921,0.92078,0.92094
EURCHF,2026-07-01 20:00:00+00:00,0.92094,0.92111,0.92083,0.92097
EURCHF,2026-07-01 21:00:00+00:00,0.92103,0.92118,0.92085,0.92085
EURCHF,2026-07-01 22:00:00+00:00,0.92083,0.92108,0.9208,0.9209
EURCHF,2026-07-01 23:00:00+00:00,0.9209,0.92106,0.92069,0.9207
EURCHF,2026-07-02 00:00:00+00:00,0.92072,0.92108,0.92066,0.9208
EURCHF,2026-07-02 01:00:00+00:00,0.9208,0.92094,0.9207,0.92084
EURCHF,2026-07-02 02:00:00+00:00,0.92086,0.92086,0.92068,0.92076
EURCHF,2026-07-02 03:00:00+00:00,0.92076,0.9209,0.92062,0.92065
EURCHF,2026-07-02 04:00:00+00:00,0.92064,0.92089,0.92056,0.92086
EURCHF,2026-07-02 05:00:00+00:00,0.92086,0.92096,0.92062,0.92078
EURCHF,2026-07-02 06:00:00+00:00,0.92078,0.92113,0.92048,0.92074
EURCHF,2026-07-02 07:00:00+00:00,0.92076,0.9209,0.92024,0.92028
EURCHF,2026-07-02 08:00:00+00:00,0.92029,0.9203,0.91837,0.91844
EURCHF,2026-07-02 09:00:00+00:00,0.91842,0.91904,0.9181,0.91878
EURCHF,2026-07-02 10:00:00+00:00,0.91878,0.91952,0.91859,0.91929
EURCHF,2026-07-02 11:00:00+00:00,0.9193,0.92001,0.91926,0.91974
EURCHF,2026-07-02 12:00:00+00:00,0.91974,0.92023,0.91854,0.91972
EURCHF,2026-07-02 13:00:00+00:00,0.91972,0.91978,0.91892,0.91895
EURCHF,2026-07-02 14:00:00+00:00,0.91898,0.91923,0.91813,0.91822
EURCHF,2026-07-02 15:00:00+00:00,0.9182,0.91836,0.91776,0.91833
EURCHF,2026-07-02 16:00:00+00:00,0.91832,0.91844,0.91782,0.91838
EURCHF,2026-07-02 17:00:00+00:00,0.9184,0.919,0.91836,0.91879
EURCHF,2026-07-02 18:00:00+00:00,0.91881,0.91889,0.91862,0.91869
EURCHF,2026-07-02 19:00:00+00:00,0.91869,0.91876,0.91843,0.91854
EURCHF,2026-07-02 20:00:00+00:00,0.91852,0.9187,0.9184,0.91864
EURCHF,2026-07-02 21:00:00+00:00,0.91846,0.9186,0.91846,0.9185
EURCHF,2026-07-02 22:00:00+00:00,0.91856,0.91894,0.91848,0.91881
EURCHF,2026-07-02 23:00:00+00:00,0.91882,0.9189,0.91868,0.91887
EURCHF,2026-07-03 00:00:00+00:00,0.91888,0.91908,0.91878,0.91882
EURCHF,2026-07-03 01:00:00+00:00,0.91879,0.91884,0.91846,0.91869
EURCHF,2026-07-03 02:00:00+00:00,0.9187,0.9187,0.9184,0.91854
EURCHF,2026-07-03 03:00:00+00:00,0.91853,0.9186,0.91844,0.91856
EURCHF,2026-07-03 04:00:00+00:00,0.91859,0.9186,0.91846,0.91848
EURCHF,2026-07-03 05:00:00+00:00,0.91848,0.9186,0.9184,0.91846
EURCHF,2026-07-03 06:00:00+00:00,0.91846,0.9185,0.91802,0.9182
EURCHF,2026-07-03 07:00:00+00:00,0.91825,0.9187,0.91794,0.91854
EURCHF,2026-07-03 08:00:00+00:00,0.91857,0.91912,0.91837,0.91911
EURCHF,2026-07-03 09:00:00+00:00,0.91912,0.9192,0.91887,0.91904
EURCHF,2026-07-03 10:00:00+00:00,0.91906,0.91936,0.91888,0.91935
EURCHF,2026-07-03 11:00:00+00:00,0.91936,0.91971,0.919,0.91906
EURCHF,2026-07-03 12:00:00+00:00,0.91909,0.91964,0.91888,0.9194
EURCHF,2026-07-03 13:00:00+00:00,0.91942,0.91962,0.91916,0.9193
EURCHF,2026-07-03 14:00:00+00:00,0.91933,0.91938,0.9189,0.91919
EURCHF,2026-07-03 15:00:00+00:00,0.9192,0.91932,0.91886,0.91888
EURCHF,2026-07-03 16:00:00+00:00,0.91886,0.91911,0.91884,0.91909
EURCHF,2026-07-03 17:00:00+00:00,0.9191,0.91922,0.9189,0.91911
EURCHF,2026-07-03 18:00:00+00:00,0.91914,0.91922,0.9187,0.91914
EURCHF,2026-07-03 19:00:00+00:00,0.91915,0.91942,0.91891,0.91932
EURCHF,2026-07-03 20:00:00+00:00,0.9193,0.91942,0.91879,0.91879
EURCHF,2026-07-05 21:00:00+00:00,0.91914,0.91914,0.9187,0.91906
EURCHF,2026-07-05 22:00:00+00:00,0.91902,0.91934,0.91894,0.9193
EURCHF,2026-07-05 23:00:00+00:00,0.9193,0.91937,0.91915,0.9193
EURCHF,2026-07-06 00:00:00+00:00,0.91932,0.91942,0.91902,0.91918
EURCHF,2026-07-06 01:00:00+00:00,0.91918,0.91964,0.9191,0.91962
EURCHF,2026-07-06 02:00:00+00:00,0.9196,0.91969,0.9195,0.91956
EURCHF,2026-07-06 03:00:00+00:00,0.91956,0.91972,0.91953,0.91965
EURCHF,2026-07-06 04:00:00+00:00,0.91965,0.91974,0.91962,0.9197
EURCHF,2026-07-06 05:00:00+00:00,0.9197,0.91984,0.91959,0.91971
EURCHF,2026-07-06 06:00:00+00:00,0.91972,0.9204,0.91966,0.92033
EURCHF,2026-07-06 07:00:00+00:00,0.92032,0.92036,0.91942,0.91944
EURCHF,2026-07-06 08:00:00+00:00,0.91945,0.91992,0.91932,0.91982
EURCHF,2026-07-06 09:00:00+00:00,0.91983,0.9201,0.9196,0.91986
EURCHF,2026-07-06 10:00:00+00:00,0.91985,0.92011,0.91957,0.92002
EURCHF,2026-07-06 11:00:00+00:00,0.92002,0.9204,0.91997,0.92006
EURCHF,2026-07-06 12:00:00+00:00,0.92006,0.92042,0.91983,0.92035
EURCHF,2026-07-06 13:00:00+00:00,0.92033,0.92081,0.92016,0.92074
EURCHF,2026-07-06 14:00:00+00:00,0.92073,0.92149,0.92064,0.92084
EURCHF,2026-07-06 15:00:00+00:00,0.92084,0.92127,0.92076,0.92122
EURCHF,2026-07-06 16:00:00+00:00,0.92124,0.92142,0.92116,0.92138
EURCHF,2026-07-06 17:00:00+00:00,0.92137,0.92144,0.92112,0.92112
EURCHF,2026-07-06 18:00:00+00:00,0.92112,0.92128,0.92094,0.92106
EURCHF,2026-07-06 19:00:00+00:00,0.92107,0.92138,0.92086,0.92132
EURCHF,2026-07-06 20:00:00+00:00,0.92134,0.92145,0.92118,0.92126
EURCHF,2026-07-06 21:00:00+00:00,0.92106,0.92142,0.92106,0.92117
EURCHF,2026-07-06 22:00:00+00:00,0.92122,0.92136,0.92118,0.92132
EURCHF,2026-07-06 23:00:00+00:00,0.92132,0.92132,0.92102,0.92118
EURCHF,2026-07-07 00:00:00+00:00,0.9212,0.92168,0.92118,0.92168
EURCHF,2026-07-07 01:00:00+00:00,0.92167,0.92167,0.92128,0.92145
EURCHF,2026-07-07 02:00:00+00:00,0.92144,0.92162,0.92141,0.92156
EURCHF,2026-07-07 03:00:00+00:00,0.92157,0.92158,0.92129,0.9213
EURCHF,2026-07-07 04:00:00+00:00,0.92132,0.92143,0.92128,0.92142
EURCHF,2026-07-07 05:00:00+00:00,0.92142,0.92168,0.92136,0.92157
EURCHF,2026-07-07 06:00:00+00:00,0.92154,0.92182,0.92116,0.92128
EURCHF,2026-07-07 07:00:00+00:00,0.92129,0.92186,0.92113,0.92184
EURCHF,2026-07-07 08:00:00+00:00,0.92185,0.92196,0.92136,0.92146
EURCHF,2026-07-07 09:00:00+00:00,0.92144,0.92213,0.9214,0.9221
EURCHF,2026-07-07 10:00:00+00:00,0.9221,0.9225,0.9219,0.92224
EURCHF,2026-07-07 11:00:00+00:00,0.92224,0.92229,0.92182,0.92186
EURCHF,2026-07-07 12:00:00+00:00,0.92185,0.92194,0.92144,0.92168
EURCHF,2026-07-07 13:00:00+00:00,0.92169,0.922,0.92138,0.92198
EURCHF,2026-07-07 14:00:00+00:00,0.922,0.92224,0.9213,0.92162
EURCHF,2026-07-07 15:00:00+00:00,0.92164,0.92194,0.92154,0.92178
EURCHF,2026-07-07 16:00:00+00:00,0.9218,0.922,0.9216,0.92198
EURCHF,2026-07-07 17:00:00+00:00,0.922,0.92212,0.92182,0.92192
EURCHF,2026-07-07 18:00:00+00:00,0.92192,0.92222,0.9219,0.92221
EURCHF,2026-07-07 19:00:00+00:00,0.9222,0.9228,0.92219,0.9226
EURCHF,2026-07-07 20:00:00+00:00,0.9226,0.92278,0.92256,0.92262
EURCHF,2026-07-07 21:00:00+00:00,0.92197,0.92256,0.92185,0.92208
EURCHF,2026-07-07 22:00:00+00:00,0.92206,0.92252,0.92206,0.92228
EURCHF,2026-07-07 23:00:00+00:00,0.92229,0.92253,0.92212,0.9224
EURCHF,2026-07-08 00:00:00+00:00,0.92241,0.9229,0.92241,0.92276
EURCHF,2026-07-08 01:00:00+00:00,0.92277,0.92294,0.92262,0.92282
EURCHF,2026-07-08 02:00:00+00:00,0.92284,0.92298,0.92275,0.92288
EURCHF,2026-07-08 03:00:00+00:00,0.92287,0.92287,0.92265,0.92276
EURCHF,2026-07-08 04:00:00+00:00,0.92276,0.92286,0.92266,0.92268
EURCHF,2026-07-08 05:00:00+00:00,0.92269,0.92282,0.9225,0.92268
EURCHF,2026-07-08 06:00:00+00:00,0.92272,0.92274,0.92162,0.92172
EURCHF,2026-07-08 07:00:00+00:00,0.92173,0.92239,0.92155,0.92168
EURCHF,2026-07-08 08:00:00+00:00,0.92168,0.92196,0.92128,0.92176
EURCHF,2026-07-08 09:00:00+00:00,0.92176,0.92192,0.9211,0.92148
EURCHF,2026-07-08 10:00:00+00:00,0.92148,0.92186,0.92142,0.92158
EURCHF,2026-07-08 11:00:00+00:00,0.92156,0.92229,0.92152,0.92213
EURCHF,2026-07-08 12:00:00+00:00,0.92214,0.92224,0.92162,0.9218
EURCHF,2026-07-08 13:00:00+00:00,0.92181,0.92325,0.92171,0.92309
EURCHF,2026-07-08 14:00:00+00:00,0.92309,0.92316,0.92268,0.92296
EURCHF,2026-07-08 15:00:00+00:00,0.92297,0.92372,0.92292,0.92363
EURCHF,2026-07-08 16:00:00+00:00,0.92364,0.92378,0.92316,0.92326
EURCHF,2026-07-08 17:00:00+00:00,0.92327,0.92327,0.92301,0.92313
EURCHF,2026-07-08 18:00:00+00:00,0.92316,0.92326,0.92274,0.92281
EURCHF,2026-07-08 19:00:00+00:00,0.92279,0.92322,0.92262,0.92316
EURCHF,2026-07-08 20:00:00+00:00,0.92316,0.9232,0.92294,0.92301
EURCHF,2026-07-08 21:00:00+00:00,0.92288,0.92338,0.92242,0.92328
EURCHF,2026-07-08 22:00:00+00:00,0.92342,0.92342,0.92284,0.9229
EURCHF,2026-07-08 23:00:00+00:00,0.92289,0.9231,0.92288,0.92302
EURCHF,2026-07-09 00:00:00+00:00,0.92301,0.92301,0.92246,0.92264
EURCHF,2026-07-09 01:00:00+00:00,0.92264,0.92276,0.92242,0.92246
EURCHF,2026-07-09 02:00:00+00:00,0.92246,0.92282,0.92242,0.92267
EURCHF,2026-07-09 03:00:00+00:00,0.92268,0.92268,0.92231,0.92238
EURCHF,2026-07-09 04:00:00+00:00,0.92238,0.92246,0.92225,0.92226
EURCHF,2026-07-09 05:00:00+00:00,0.92226,0.92253,0.92214,0.92221
EURCHF,2026-07-09 06:00:00+00:00,0.92222,0.9225,0.92175,0.9222
EURCHF,2026-07-09 07:00:00+00:00,0.9222,0.9228,0.92202,0.92212
EURCHF,2026-07-09 08:00:00+00:00,0.9221,0.92227,0.9217,0.92219
EURCHF,2026-07-09 09:00:00+00:00,0.9222,0.9229,0.92218,0.92238
EURCHF,2026-07-09 10:00:00+00:00,0.92235,0.92272,0.92218,0.92256
EURCHF,2026-07-09 11:00:00+00:00,0.92256,0.92295,0.92254,0.92276
EURCHF,2026-07-09 12:00:00+00:00,0.92278,0.92282,0.92237,0.92262
EURCHF,2026-07-09 13:00:00+00:00,0.92262,0.9232,0.92253,0.92294
EURCHF,2026-07-09 14:00:00+00:00,0.92295,0.92311,0.92238,0.9224
EURCHF,2026-07-09 15:00:00+00:00,0.92238,0.92266,0.92228,0.92236
EURCHF,2026-07-09 16:00:00+00:00,0.92235,0.92253,0.92218,0.9224
EURCHF,2026-07-09 17:00:00+00:00,0.9224,0.9224,0.92188,0.92202
EURCHF,2026-07-09 18:00:00+00:00,0.92204,0.9223,0.92196,0.92224
EURCHF,2026-07-09 19:00:00+00:00,0.92226,0.92244,0.92214,0.92224
EURCHF,2026-07-09 20:00:00+00:00,0.92225,0.9225,0.922,0.92236
EURCHF,2026-07-09 21:00:00+00:00,0.92195,0.92266,0.92192,0.92226
EURCHF,2026-07-09 22:00:00+00:00,0.92227,0.92252,0.9222,0.92226
EURCHF,2026-07-09 23:00:00+00:00,0.92227,0.92228,0.92216,0.92216
EURCHF,2026-07-10 00:00:00+00:00,0.92218,0.9223,0.92166,0.92172
EURCHF,2026-07-10 01:00:00+00:00,0.92172,0.92181,0.92088,0.92098
EURCHF,2026-07-10 02:00:00+00:00,0.92098,0.92101,0.92038,0.92045
EURCHF,2026-07-10 03:00:00+00:00,0.92046,0.92064,0.92022,0.92041
EURCHF,2026-07-10 04:00:00+00:00,0.9204,0.9208,0.9204,0.92075
EURCHF,2026-07-10 05:00:00+00:00,0.92076,0.92086,0.92046,0.92066
EURCHF,2026-07-10 06:00:00+00:00,0.92066,0.92126,0.9204,0.92112
EURCHF,2026-07-10 07:00:00+00:00,0.92114,0.92157,0.92102,0.92116
EURCHF,2026-07-10 08:00:00+00:00,0.92117,0.92184,0.92099,0.92166
EURCHF,2026-07-10 09:00:00+00:00,0.92167,0.92208,0.92164,0.92206
EURCHF,2026-07-10 10:00:00+00:00,0.92208,0.92244,0.92177,0.92228
EURCHF,2026-07-10 11:00:00+00:00,0.9223,0.92246,0.92218,0.92224
EURCHF,2026-07-10 12:00:00+00:00,0.92224,0.9226,0.92211,0.92238
EURCHF,2026-07-10 13:00:00+00:00,0.92236,0.92283,0.92231,0.92266
EURCHF,2026-07-10 14:00:00+00:00,0.92264,0.92308,0.92237,0.9229
EURCHF,2026-07-10 15:00:00+00:00,0.9229,0.92296,0.9222,0.92227
EURCHF,2026-07-10 16:00:00+00:00,0.92228,0.9226,0.92207,0.92258
EURCHF,2026-07-10 17:00:00+00:00,0.92256,0.92295,0.92256,0.92278
EURCHF,2026-07-10 18:00:00+00:00,0.92279,0.92312,0.92274,0.92304
EURCHF,2026-07-10 19:00:00+00:00,0.92302,0.92326,0.92296,0.9231
EURCHF,2026-07-10 20:00:00+00:00,0.92311,0.92323,0.92264,0.9227
EURCHF,2026-07-12 21:00:00+00:00,0.92177,0.92262,0.92072,0.92238
EURCHF,2026-07-12 22:00:00+00:00,0.92234,0.92338,0.92234,0.9229
EURCHF,2026-07-12 23:00:00+00:00,0.9229,0.92334,0.92288,0.9231
EURCHF,2026-07-13 00:00:00+00:00,0.9231,0.92338,0.9229,0.92328
EURCHF,2026-07-13 01:00:00+00:00,0.92331,0.92344,0.92299,0.92301
EURCHF,2026-07-13 02:00:00+00:00,0.92302,0.92333,0.92294,0.9232
EURCHF,2026-07-13 03:00:00+00:00,0.92322,0.92336,0.92308,0.92311
EURCHF,2026-07-13 04:00:00+00:00,0.92312,0.92316,0.92288,0.92304
EURCHF,2026-07-13 05:00:00+00:00,0.92302,0.9234,0.923,0.92321
EURCHF,2026-07-13 06:00:00+00:00,0.92324,0.92362,0.9227,0.92273
EURCHF,2026-07-13 07:00:00+00:00,0.92272,0.92412,0.92263,0.92387
EURCHF,2026-07-13 08:00:00+00:00,0.9239,0.92456,0.92372,0.92428
EURCHF,2026-07-13 09:00:00+00:00,0.92428,0.92515,0.92424,0.92514
EURCHF,2026-07-13 10:00:00+00:00,0.92512,0.92588,0.92502,0.92513
EURCHF,2026-07-13 11:00:00+00:00,0.92511,0.9252,0.92457,0.92512
EURCHF,2026-07-13 12:00:00+00:00,0.92512,0.92588,0.92506,0.92546
EURCHF,2026-07-13 13:00:00+00:00,0.92543,0.92594,0.92517,0.92555
EURCHF,2026-07-13 14:00:00+00:00,0.92557,0.92626,0.9254,0.9259
EURCHF,2026-07-13 15:00:00+00:00,0.92592,0.92632,0.92572,0.9262
EURCHF,2026-07-13 16:00:00+00:00,0.92622,0.9267,0.9261,0.92658
EURCHF,2026-07-13 17:00:00+00:00,0.92658,0.92707,0.9265,0.92706
EURCHF,2026-07-13 18:00:00+00:00,0.92706,0.92751,0.92702,0.92703
EURCHF,2026-07-13 19:00:00+00:00,0.92704,0.92732,0.927,0.92718
EURCHF,2026-07-13 20:00:00+00:00,0.92718,0.92734,0.92716,0.9272
EURCHF,2026-07-13 21:00:00+00:00,0.9271,0.92748,0.927,0.92722
EURCHF,2026-07-13 22:00:00+00:00,0.9272,0.92742,0.9272,0.92732
EURCHF,2026-07-13 23:00:00+00:00,0.92733,0.92746,0.92724,0.92736
EURCHF,2026-07-14 00:00:00+00:00,0.92738,0.92762,0.92722,0.92738
EURCHF,2026-07-14 01:00:00+00:00,0.92739,0.92752,0.92732,0.92732
EURCHF,2026-07-14 02:00:00+00:00,0.92732,0.92734,0.92683,0.92694
EURCHF,2026-07-14 03:00:00+00:00,0.92693,0.92704,0.92678,0.92696
EURCHF,2026-07-14 04:00:00+00:00,0.92696,0.92712,0.92694,0.92702
EURCHF,2026-07-14 05:00:00+00:00,0.92702,0.92716,0.92665,0.92709
EURCHF,2026-07-14 06:00:00+00:00,0.92707,0.92746,0.92694,0.92745
EURCHF,2026-07-14 07:00:00+00:00,0.9275,0.9279,0.92728,0.92728
EURCHF,2026-07-14 08:00:00+00:00,0.9273,0.9273,0.92618,0.92636
EURCHF,2026-07-14 09:00:00+00:00,0.92634,0.92636,0.92562,0.92572
EURCHF,2026-07-14 10:00:00+00:00,0.92572,0.9261,0.92557,0.92598
EURCHF,2026-07-14 11:00:00+00:00,0.92596,0.92606,0.92541,0.9258
EURCHF,2026-07-14 12:00:00+00:00,0.92578,0.92618,0.92428,0.92492
EURCHF,2026-07-14 13:00:00+00:00,0.92494,0.9251,0.92432,0.9245
EURCHF,2026-07-14 14:00:00+00:00,0.9245,0.92454,0.9236,0.9243
EURCHF,2026-07-14 15:00:00+00:00,0.92432,0.92472,0.92381,0.92457
EURCHF,2026-07-14 16:00:00+00:00,0.92456,0.92485,0.92438,0.92451
EURCHF,2026-07-14 17:00:00+00:00,0.9245,0.92482,0.92432,0.9246
EURCHF,2026-07-14 18:00:00+00:00,0.92461,0.92466,0.92428,0.92434
EURCHF,2026-07-14 19:00:00+00:00,0.92434,0.92453,0.92426,0.92444
EURCHF,2026-07-14 20:00:00+00:00,0.92444,0.92458,0.92412,0.92418
EURCHF,2026-07-14 21:00:00+00:00,0.92378,0.92434,0.92368,0.92416
EURCHF,2026-07-14 22:00:00+00:00,0.92422,0.92464,0.92416,0.92438
EURCHF,2026-07-14 23:00:00+00:00,0.92436,0.92446,0.9243,0.92435
EURCHF,2026-07-15 00:00:00+00:00,0.92434,0.92458,0.92429,0.92432
EURCHF,2026-07-15 01:00:00+00:00,0.9243,0.9247,0.92414,0.92464
EURCHF,2026-07-15 02:00:00+00:00,0.92465,0.92529,0.92462,0.92516
EURCHF,2026-07-15 03:00:00+00:00,0.92518,0.92556,0.9251,0.92554
EURCHF,2026-07-15 04:00:00+00:00,0.92552,0.9256,0.92544,0.92553
EURCHF,2026-07-15 05:00:00+00:00,0.92552,0.92578,0.92532,0.92534
EURCHF,2026-07-15 06:00:00+00:00,0.92536,0.92545,0.92484,0.92488
EURCHF,2026-07-15 07:00:00+00:00,0.92492,0.92512,0.92446,0.92494
EURCHF,2026-07-15 08:00:00+00:00,0.92493,0.92562,0.92491,0.92542
EURCHF,2026-07-15 09:00:00+00:00,0.92544,0.92584,0.92528,0.92579
EURCHF,2026-07-15 10:00:00+00:00,0.92577,0.92599,0.92552,0.92556
EURCHF,2026-07-15 11:00:00+00:00,0.92558,0.92588,0.92547,0.92556
EURCHF,2026-07-15 12:00:00+00:00,0.92556,0.92589,0.92456,0.9246
EURCHF,2026-07-15 13:00:00+00:00,0.92458,0.92476,0.92367,0.92386
EURCHF,2026-07-15 14:00:00+00:00,0.92388,0.92438,0.9233,0.9234
EURCHF,2026-07-15 15:00:00+00:00,0.92338,0.92349,0.92212,0.9225
EURCHF,2026-07-15 16:00:00+00:00,0.92248,0.92351,0.9223,0.9234
EURCHF,2026-07-15 17:00:00+00:00,0.92342,0.92357,0.92288,0.92288
EURCHF,2026-07-15 18:00:00+00:00,0.92286,0.92298,0.92224,0.92266
EURCHF,2026-07-15 19:00:00+00:00,0.92266,0.92319,0.92246,0.92302
EURCHF,2026-07-15 20:00:00+00:00,0.92302,0.92327,0.92291,0.9232
EURCHF,2026-07-15 21:00:00+00:00,0.92316,0.92322,0.9229,0.92292
EURCHF,2026-07-15 22:00:00+00:00,0.923,0.92324,0.92288,0.9231
EURCHF,2026-07-15 23:00:00+00:00,0.9231,0.9231,0.92286,0.923
EURCHF,2026-07-16 00:00:00+00:00,0.92301,0.92356,0.92298,0.92342
EURCHF,2026-07-16 01:00:00+00:00,0.92342,0.92386,0.92338,0.92378
EURCHF,2026-07-16 02:00:00+00:00,0.92378,0.9244,0.92374,0.92422
EURCHF,2026-07-16 03:00:00+00:00,0.9242,0.92424,0.92379,0.92402
EURCHF,2026-07-16 04:00:00+00:00,0.924,0.92434,0.92398,0.92428
EURCHF,2026-07-16 05:00:00+00:00,0.92426,0.92446,0.92408,0.92436
EURCHF,2026-07-16 06:00:00+00:00,0.92434,0.92451,0.92414,0.9243
EURCHF,2026-07-16 07:00:00+00:00,0.92428,0.92474,0.92404,0.9246
EURCHF,2026-07-16 08:00:00+00:00,0.92462,0.9254,0.92458,0.9252
EURCHF,2026-07-16 09:00:00+00:00,0.9252,0.92563,0.9251,0.92562
EURCHF,2026-07-16 10:00:00+00:00,0.92562,0.92568,0.9251,0.92529
EURCHF,2026-07-16 11:00:00+00:00,0.92531,0.92536,0.92487,0.92508
EURCHF,2026-07-16 12:00:00+00:00,0.92507,0.92528,0.92482,0.92518
EURCHF,2026-07-16 13:00:00+00:00,0.92516,0.92566,0.9249,0.9251
EURCHF,2026-07-16 14:00:00+00:00,0.92509,0.92549,0.92489,0.92532
EURCHF,2026-07-16 15:00:00+00:00,0.92531,0.92534,0.92466,0.92487
EURCHF,2026-07-16 16:00:00+00:00,0.92488,0.92569,0.9248,0.92554
EURCHF,2026-07-16 17:00:00+00:00,0.92556,0.92562,0.92502,0.92512
EURCHF,2026-07-16 18:00:00+00:00,0.92512,0.92538,0.92503,0.92522
EURCHF,2026-07-16 19:00:00+00:00,0.92522,0.92546,0.9252,0.92536
EURCHF,2026-07-16 20:00:00+00:00,0.92534,0.92544,0.9253,0.9254
EURCHF,2026-07-16 21:00:00+00:00,0.92492,0.92538,0.92492,0.92522
EURCHF,2026-07-16 22:00:00+00:00,0.92526,0.92543,0.92513,0.92538
EURCHF,2026-07-16 23:00:00+00:00,0.92538,0.92544,0.92526,0.92534
EURCHF,2026-07-17 00:00:00+00:00,0.92534,0.9254,0.92498,0.92516
EURCHF,2026-07-17 01:00:00+00:00,0.92515,0.9255,0.9251,0.92546
EURCHF,2026-07-17 02:00:00+00:00,0.92547,0.92548,0.92524,0.92538
EURCHF,2026-07-17 03:00:00+00:00,0.92536,0.92537,0.92516,0.92534
EURCHF,2026-07-17 04:00:00+00:00,0.92534,0.92541,0.92524,0.9254
EURCHF,2026-07-17 05:00:00+00:00,0.92538,0.92551,0.92514,0.92523
EURCHF,2026-07-17 06:00:00+00:00,0.9252,0.92524,0.9248,0.92502
EURCHF,2026-07-17 07:00:00+00:00,0.925,0.92505,0.92366,0.92388
EURCHF,2026-07-17 08:00:00+00:00,0.92392,0.92402,0.92274,0.9228
